Órgão superior;Órgão subordinado;Unidade administrativa;Número do contrato;Número do ICJ;Número do processo;Enquadramento do Processo;Fornecedor;CNPJ/CPF;Objeto da contratação;Fundamento legal;Início da vigência;Fim da vigência;Valor do contrato;Saldo bruto do contrato;Saldo inativo;Situação;Número dos aditivos
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600675395;5900.0123652.23.2;7003978371;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SUP. TÉC. ESP. NA GESTÃO DE DADOS E NO USO DE TECNOLOGIAS E SISTEMAS DE INTERPRETAÇÃO GEOLÓGICA E GEOFÍSICA DA SUÍTE IENERGY;Licitação, Lei 13.303, Art. 28, CAPUT;18/03/2023;15/03/2028;R$ 70.263.387,18;R$ 26.354.511,55;R$ 0,00;Ativo;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600675590;;7004020691;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;Brocas de perfuração com e sem partes móveis para perfuração eworkover., conforme as especificações deste documento e de seus adendos.;Licitação, Lei 13.303, Art. 28, CAPUT;27/11/2023;25/11/2025;US$ 654.727,28;US$ 0,00;US$ 654.727,28;Concluído;004
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600675982;5900.0123520.23.2;7003778855;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;FORNEC DE PRODUTOS QUÍMICOS PARA UTILIZAÇÃO EM POÇOS QUE DEMANDAM OPERAÇÕES COM FLUIDO MULTIFUNCIONAL;Licitação, Lei 13.303, Art. 28, CAPUT;20/06/2023;29/12/2025;R$ 99.304.013,80;R$ 0,00;R$ 52.319.651,40;Concluído;001-158-002-157-003
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600676487;5900.0125423.23.2;7004053453;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;FORNECIMENTO DE PRODUTOS QUÍMICOS - EMBARCAÇÃO DO TIPO WSSV;Licitação, Lei 13.303, Art. 28, CAPUT;31/10/2023;28/10/2028;US$ 87.286,56;US$ 87.286,56;US$ 0,00;Ativo;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600676511;5900.0125423.23.2;7004053453;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;FORNECIMENTO DE PRODUTOS QUÍMICOS - EMBARCAÇÃO DO TIPO WSSV;Licitação, Lei 13.303, Art. 28, CAPUT;31/10/2023;28/10/2028;R$ 5.303.180,37;R$ 5.303.180,37;R$ 0,00;Ativo;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600676512;5900.0125422.23.2;7004053453;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇOS TÉCNICOS ESPECIALIZADOS DE TRATAMENTOS QUÍMICOS, ESTIMULAÇÃO E CORRELATOS, EM POÇOS DE PETRÓLEO, GÁS E OUTROS;Licitação, Lei 13.303, Art. 28, CAPUT;31/10/2023;28/10/2028;US$ 222.752,54;US$ 205.299,90;US$ 0,00;Ativo;001
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600676513;5900.0125422.23.2;7004053453;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇOS TÉCNICOS ESPECIALIZADOS DE TRATAMENTOS QUÍMICOS, ESTIMULAÇÃO E CORRELATOS, EM POÇOS DE PETRÓLEO, GÁS E OUTROS;Licitação, Lei 13.303, Art. 28, CAPUT;31/10/2023;28/10/2028;R$ 34.065.795,40;R$ 25.232.720,42;R$ 0,00;Ativo;001
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600676543;5900.0125422.23.2;7004053453;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇOS TÉCNICOS ESPECIALIZADOS DE TRATAMENTOS QUÍMICOS, ESTIMULAÇÃO E CORRELATOS, EM POÇOS DE PETRÓLEO, GÁS E OUTROS;Licitação, Lei 13.303, Art. 28, CAPUT;31/10/2023;28/10/2028;R$ 50.931.170,22;R$ 47.332.217,68;R$ 0,00;Ativo;001
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600677387;5900.0125629.23.2;7003882540;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;DEVELOPMENT OF AN INNOVATIVE SOLUTION TO IDENTIFY THE PRESENCE OF ORGANIC DEP;Licitação, Lei 13.303, Art. 28, CAPUT;10/01/2024;08/04/2025;R$ 800.000,00;R$ 0,00;R$ 114.399,74;Concluído;001-999
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600677417;5900.0116942.20.2;7002853239;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;FORNECIMENTO DE PRODUTOS QUÍMICOS - EMBARCAÇÃO DO TIPO WSSV;Licitação, Lei 13.303, Art. 28, CAPUT;11/12/2020;05/09/2024;R$ 15.922.267,60;R$ 0,00;R$ 15.922.267,60;Cancelado;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600677418;5900.0116942.20.2;7002853239;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;FORNECIMENTO DE PRODUTOS QUÍMICOS - EMBARCAÇÃO DO TIPO WSSV;Licitação, Lei 13.303, Art. 28, CAPUT;11/12/2020;05/09/2024;US$ 3.788.568,79;US$ 0,00;US$ 3.788.568,79;Cancelado;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600677464;5900.0126275.24.2;7004205811;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇOS DE GERENCIAMENTO DE PRESSÃO MPD;Licitação, Lei 13.303, Art. 28, CAPUT;19/01/2024;31/12/2025;R$ 40.876.185,48;R$ 0,00;R$ 705,61;Concluído;999
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600678162;5900.0126699.24.2;7004130762;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇOS DE COMPLETAÇÃO UTILIZANDO DPR UMBILICAL LESS EM POÇOS PRODUTORES DE ÓLEO E GÁS E INJETORES DE ÁGUA E GÁS EM LDA DE 3000M;Licitação, Lei 13.303, Art. 28, CAPUT;13/03/2024;07/11/2026;R$ 19.590.171,64;R$ 17.372.416,38;R$ 0,00;Ativo;001
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600679164;5900.0127108.24.2;7004034443;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇOS DE WORKOVER, INTERVENÇÃO E ABANDONO DE POÇOS;Licitação, Lei 13.303, Art. 28, CAPUT;05/06/2024;03/06/2029;R$ 2.688.678.002,64;R$ 2.294.862.559,63;R$ 0,00;Ativo;001
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600679167;5900.0127108.24.2;7004034443;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇOS DE WORKOVER, INTERVENÇÃO E ABANDONO DE POÇOS;Licitação, Lei 13.303, Art. 28, CAPUT;05/06/2024;03/06/2029;US$ 294.545.343,67;US$ 245.425.570,24;US$ 0,00;Ativo;001
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600679239;5900.0127632.24.2;7004250988;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇOS DE GERENCIAMENTO DE PRESSÃO  DE MPD (MANAGED PRESSURE DRILLING);Licitação, Lei 13.303, Art. 28, CAPUT;11/06/2024;06/03/2028;R$ 65.615.400,00;R$ 35.895.914,98;R$ 0,00;Ativo;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600679309;5900.0127694.24.2;7004250563;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇO DE DETECÇÃO MAGNÉTICA;Licitação, Lei 13.303, Art. 28, CAPUT;13/06/2024;12/06/2027;R$ 82.316.612,10;R$ 54.487.081,49;R$ 0,00;Ativo;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600679311;5900.0127694.24.2;7004250563;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇO DE DETECÇÃO MAGNÉTICA;Licitação, Lei 13.303, Art. 28, CAPUT;13/06/2024;12/06/2027;US$ 24.578.481,63;US$ 16.269.009,34;US$ 0,00;Ativo;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600680249;5900.0128207.24.2;7004069836;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇOS DE FLEXITUBO;Licitação, Lei 13.303, Art. 28, CAPUT;26/08/2024;20/06/2029;R$ 45.727.005,14;R$ 34.149.404,81;R$ 0,00;Ativo;001
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600680263;5900.0128208.24.2;7004069836;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇOS DE FLUIDOS;Licitação, Lei 13.303, Art. 28, CAPUT;26/08/2024;20/06/2029;R$ 24.462.860,86;R$ 18.312.179,50;R$ 0,00;Ativo;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600680427;5900.0128647.24.2;7004236083;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;BENS DE AVALIÇÃO DE FORMAÇÕES;Licitação, Lei 13.303, Art. 28, CAPUT;18/10/2024;20/04/2027;US$ 88.100,93;US$ 88.100,93;US$ 0,00;Ativo;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600680428;5900.0128646.24.2;7004236083;LICITAÇÃO;HALLIBURTON FAR EAST PTE LTD.;EXTERNO;BENS DE AVALIAÇÃO DE FORMAÇÕES;Licitação, Lei 13.303, Art. 28, CAPUT;18/10/2024;20/04/2027;US$ 3.336.632,12;US$ 3.336.632,12;US$ 0,00;Ativo;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600680439;5900.0128409.24.2;7004272529;INEXIGIBIL;HALLIBURTON PRODUTOS LTDA.;16328932000106;PRESTAÇÃO DE SERVIÇOS DE SUPORTE TÉCNICO ESPECIALIZADO NO USO DE TECNOLOGIAS E SISTEMAS DE EXPLORAÇÃO E RESERVATÓRIOS PARA INTERPRET;Inexigibilidade, Lei 13.303, Art.30, CAPUT - Inviabilidade de competição;23/09/2024;24/03/2027;R$ 28.528.201,93;R$ 8.624.094,58;R$ 0,00;Ativo;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600681150;5900.0128870.24.2;7004286668;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇOS TÉCNICOS DE PERFILAGEM A POÇO ABERTO E POÇO REVESTIDO, DE CANHONEIO E CORRELATOS EM POÇOS DE PETRÓLEO E GÁS;Licitação, Lei 13.303, Art. 28, CAPUT;28/10/2024;27/10/2027;R$ 167.547.784,02;R$ 126.693.893,08;R$ 0,00;Ativo;001-002
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600681153;5900.0128836.24.2;7004280617;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇO DE SUPORTE À OPERAÇÃO E MANUTENÇÃO DE POÇOS;Licitação, Lei 13.303, Art. 28, CAPUT;11/10/2024;18/01/2028;R$ 149.128.972,20;R$ 97.846.159,14;R$ 0,00;Ativo;001
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600681156;5900.0128519.24.2;7004236083;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇOS DE AVALIAÇÃO DE FORMAÇÃO;Licitação, Lei 13.303, Art. 28, CAPUT;18/10/2024;14/04/2028;R$ 164.704.661,87;R$ 144.185.627,41;R$ 0,00;Ativo;001
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600681157;5900.0128519.24.2;7004236083;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇOS DE AVALIAÇÃO DE FORMAÇÃO;Licitação, Lei 13.303, Art. 28, CAPUT;18/10/2024;14/04/2028;US$ 31.450.093,43;US$ 26.129.718,48;US$ 0,00;Ativo;001
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600681164;5900.0128836.24.2;7004280617;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇO DE SUPORTE À OPERAÇÃO E MANUTENÇÃO DE POÇOS;Licitação, Lei 13.303, Art. 28, CAPUT;11/10/2024;18/01/2028;US$ 3.749.211,90;US$ 2.413.022,98;US$ 0,00;Ativo;001
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600681172;5900.0128870.24.2;7004286668;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇOS TÉCNICOS DE PERFILAGEM A POÇO ABERTO E POÇO REVESTIDO, DE CANHONEIO E CORRELATOS EM POÇOS DE PETRÓLEO E GÁS;Licitação, Lei 13.303, Art. 28, CAPUT;28/10/2024;27/10/2027;R$ 16.918.942,06;R$ 12.276.501,90;R$ 0,00;Ativo;002-001
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600682210;5900.0129031.24.2;7004225124;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇOS DE CONSTRUÇÃO DE POÇOS;Licitação, Lei 13.303, Art. 28, CAPUT;05/11/2024;03/11/2029;R$ 2.735.375.836,65;R$ 2.489.646.564,51;R$ 0,00;Ativo;001
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600682214;5900.0129031.24.2;7004225124;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇOS DE CONSTRUÇÃO DE POÇOS;Licitação, Lei 13.303, Art. 28, CAPUT;05/11/2024;03/11/2029;US$ 334.391.735,79;US$ 302.528.105,02;US$ 0,00;Ativo;001
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600682234;5900.0129032.24.2;7004225124;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇOS DE CONSTRUÇÃO DE POÇOS;Licitação, Lei 13.303, Art. 28, CAPUT;05/11/2024;03/11/2029;R$ 491.158.627,94;R$ 433.731.872,40;R$ 0,00;Ativo;001
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600682236;5900.0129032.24.2;7004225124;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇOS DE CONSTRUÇÃO DE POÇOS;Licitação, Lei 13.303, Art. 28, CAPUT;05/11/2024;03/11/2029;US$ 63.573.120,23;US$ 56.140.407,03;US$ 0,00;Ativo;001
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600682407;5900.0129859.25.2;7004297968;INEXIGIBIL;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇOS DE SUPORTE TÉCNICO ESPECIALIZADO NO USO DE TECNOLOGIAS E SISTEMAS DE INTERPRETAÇÃO GEOLÓGICA, GEOFÍSICA E DE ENGENHARIA DE;Inexigibilidade, Lei 13.303, Art.30, CAPUT - Inviabilidade de competição;10/02/2025;09/02/2028;R$ 37.918.201,84;R$ 23.520.547,61;R$ 0,00;Ativo;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600682987;5900.0130306.25.2;7004343456;INEXIGIBIL;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇOS ESPECIALIZADOS PARA SUPORTE DA SUÍTE DE SOFTWARE OPENWELLS;Inexigibilidade, Lei 13.303, Art.30, Inciso I - Aquisição de materiais, equip, gêneros com fornecedor exclusivo;28/03/2025;27/03/2026;R$ 6.985.913,76;R$ 1.526.174,49;R$ 0,00;Ativo;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600683741;5900.0130632.25.2;7004319773;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;LOCAÇÃO E OPERAÇÃO DE UNIDADES GERADORAS DE NITROGÊNIO (UGN) E CRIOGÊNICAS (UN);Licitação, Lei 13.303, Art. 28, CAPUT;23/05/2025;21/05/2029;R$ 981.300.410,16;R$ 843.033.491,20;R$ 0,00;Ativo;001
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600683866;5900.0130927.25.2;7004327049;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇOS TÉCNICOS DE PERFILAGEM A POÇO ABERTO E REVESTIDO, CANHONEIO, ARAME E CORRELATOS EM POÇOS DE PETRÓLEO E/OU GÁS- WIRELINE;Licitação, Lei 13.303, Art. 28, CAPUT;03/06/2025;01/06/2030;R$ 59.387.119,11;R$ 59.387.119,11;R$ 0,00;Ativo;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600684669;5900.0131132.25.2;7004297366;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇOS DE INSTALAÇÃO, MANUTENÇÃO E ASSISTÊNCIA TÉCNICA E SERVIÇOS DE CONDICIONAMENTO DE POÇO E ABANDONO TEMPORÁRIO  LOTE D;Licitação, Lei 13.303, Art. 28, CAPUT;14/07/2025;30/10/2028;R$ 158.851.912,67;R$ 158.851.912,67;R$ 0,00;Ativo;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600684671;5900.0131132.25.2;7004297366;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇOS DE INSTALAÇÃO, MANUTENÇÃO E ASSISTÊNCIA TÉCNICA E SERVIÇOS DE CONDICIONAMENTO DE POÇO E ABANDONO TEMPORÁRIO  LOTE D;Licitação, Lei 13.303, Art. 28, CAPUT;14/07/2025;30/10/2028;US$ 17.688.242,84;US$ 17.688.242,84;US$ 0,00;Ativo;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600684977;0050.0128594.24.9;;CONVÊNIO;HALLIBURTON PRODUTOS LTDA.;16328932000106; INTEGRAÇÃO DAS INTERFACES DE HARDWARE E SOFTWARE PARA INTEROPERABILIDADE DOS SISTEMAS "SUBSEA CONTROL MODULE FOR WELL COMPLETION -;Convênio, Patrocínio e Termo de Cooperação, Lei 13.303, Art. 27, § 3º;29/08/2025;25/05/2027;R$ 24.463.575,76;R$ 11.345.205,34;R$ 0,00;Ativo;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600685123;5900.0131681.25.2;7004331236;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇOS TÉCNICOS ESPECIALIZADOS DE TRATAMENTOS QUÍMICOS, ESTIMULAÇÃO E CORRELATOS, EM POÇOS DE PETRÓLEO, GÁS E OUTROS;Licitação, Lei 13.303, Art. 28, CAPUT;05/08/2025;03/08/2030;R$ 173.839.512,10;R$ 173.839.512,10;R$ 0,00;Ativo;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600685125;5900.0131681.25.2;7004331236;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇOS TÉCNICOS ESPECIALIZADOS DE TRATAMENTOS QUÍMICOS, ESTIMULAÇÃO E CORRELATOS, EM POÇOS DE PETRÓLEO, GÁS E OUTROS;Licitação, Lei 13.303, Art. 28, CAPUT;05/08/2025;03/08/2030;US$ 16.468.341,50;US$ 16.468.341,50;US$ 0,00;Ativo;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600686424;0050.0127364.24.9;;CONVÊNIO;HALLIBURTON PRODUTOS LTDA.;16328932000106;ANÁLISE DE VIABILIDADE E PROPOSTA DE SOLUÇÃO PARA INTERVENÇÃO ROBÓTICA - ROBIN;Convênio, Patrocínio e Termo de Cooperação, Lei 13.303, Art. 27, § 3º;12/12/2025;11/12/2027;R$ 24.106.044,32;R$ 17.644.016,90;R$ 0,00;Ativo;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600686671;0050.0132648.25.9;;CONVÊNIO;HALLIBURTON ENERGY SERVICES INC;730271280;SOLUÇÃO INTEGRADA DE PERFURAÇÃO MARÍTIMA EM CARRETEL (PULSED POWER);Convênio, Patrocínio e Termo de Cooperação, Lei 13.303, Art. 27, § 3º;22/12/2025;20/12/2029;US$ 31.043.314,92;US$ 23.886.752,89;US$ 0,00;Ativo;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600686749;0050.0128421.24.9;;CONVÊNIO;HALLIBURTON PRODUTOS LTDA.;16328932000106;DESENVOLVIMENTO VÁLVULA GÁS-LIFT ELÉTRICA PARA APLICAÇÃO EM POÇOS ELETRIFICADOS;Convênio, Patrocínio e Termo de Cooperação, Lei 13.303, Art. 27, § 3º;31/12/2025;25/10/2028;R$ 39.347.091,96;R$ 33.051.557,25;R$ 0,00;Ativo;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600686898;5900.0133055.25.2;7004502968;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇOS DE PERFURAÇÃO DIRECIONAL BA;Licitação, Lei 13.303, Art. 28, CAPUT;30/12/2025;11/07/2029;R$ 75.988.961,70;R$ 75.988.961,70;R$ 0,00;Ativo;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600686899;5900.0133055.25.2;7004502968;LICITAÇÃO;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇOS DE PERFURAÇÃO DIRECIONAL BA;Licitação, Lei 13.303, Art. 28, CAPUT;30/12/2025;11/07/2029;US$ 11.173.442,41;US$ 11.173.442,41;US$ 0,00;Ativo;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600687238;5900.0133339.26.2;7004531818;INEXIGIBIL;HALLIBURTON PRODUTOS LTDA.;16328932000106;SERVIÇOS DE ASSISTÊNCIA TÉCNICA PARA MANUTENÇÃO, TESTES E INSTALAÇÃO/RETIRADA DE VÁLVULA DE SEGURANÇA DE SUBSUPERFÍCIE (DHSV);Inexigibilidade, Lei 13.303, Art.30, CAPUT - Inviabilidade de competição;23/01/2026;13/12/2027;R$ 19.541.672,10;R$ 19.541.672,10;R$ 0,00;Ativo;
